,bet_count,stake,regressed_stake,loss,loss_per_bet,declined_bet_count,accepted_bet_count,likelihood_of_declined,likelihood_of_accepted
10183,12,6.482010947465012,5.661433798087511,0.8205771493775007,0.06838142911479173,4,8,0.3333333333333333,0.6666666666666666
5941,12,4.398268744158369,5.884999246750771,1.4867305025924011,0.12389420854936677,6,6,0.5,0.5
9871,12,5.219173753403642,7.562712308889008,2.343538555485366,0.19529487962378048,4,8,0.3333333333333333,0.6666666666666666
4444,12,5.812254106529366,4.763351643120241,1.0489024634091253,0.0874085386174271,6,6,0.5,0.5
6881,12,4.9360301776925954,4.334394792745785,0.6016353849468103,0.05013628207890086,4,8,0.3333333333333333,0.6666666666666666
5198,12,4.451644781525197,4.6236903594346614,0.17204557790946406,0.014337131492455338,3,9,0.25,0.75
8413,12,5.071290136683321,4.1979613775515,0.8733287591318213,0.07277739659431844,6,6,0.5,0.5
6101,12,5.171233131197515,5.662853452503205,0.4916203213056898,0.04096836010880748,5,7,0.4166666666666667,0.5833333333333334
3924,12,6.342189014960097,6.020185451967236,0.3220035629928608,0.026833630249405067,4,8,0.3333333333333333,0.6666666666666666
7118,12,5.039076239474332,4.644785953926278,0.39429028554805345,0.03285752379567112,3,9,0.25,0.75
1513,12,6.910891418504679,5.621850397093191,1.2890410214114887,0.10742008511762406,5,7,0.4166666666666667,0.5833333333333334
3921,12,6.539350947597097,8.051838133422278,1.5124871858251812,0.1260405988187651,5,7,0.4166666666666667,0.5833333333333334
7237,13,6.441565065236456,6.209286519278571,0.2322785459578851,0.017867580458298855,4,9,0.3076923076923077,0.6923076923076923
9397,13,7.512386573445566,7.023754471594771,0.4886321018507953,0.037587084757753485,4,9,0.3076923076923077,0.6923076923076923
10079,13,6.644426171239433,7.374170682907446,0.729744511668013,0.05613419320523177,4,9,0.3076923076923077,0.6923076923076923
6649,13,8.134044578527577,8.79190778300585,0.6578632044782733,0.0506048618829441,5,8,0.38461538461538464,0.6153846153846154
7646,13,8.407348702343368,6.613117492125065,1.7942312102183031,0.13801778540140794,9,4,0.6923076923076923,0.3076923076923077
2759,13,5.16062896677864,7.789841264932271,2.6292122981536306,0.20224709985797157,7,6,0.5384615384615384,0.46153846153846156
2421,13,5.6249427896739155,6.526493954062634,0.9015511643887182,0.06935008956836294,4,9,0.3076923076923077,0.6923076923076923
1755,13,5.86899525348948,7.705641239621404,1.8366459861319235,0.14128046047168644,4,9,0.3076923076923077,0.6923076923076923
5491,13,7.476055826855639,6.05612638065698,1.4199294461986591,0.10922534201528147,3,10,0.23076923076923078,0.7692307692307693
446,13,6.895572619320259,7.735231631280678,0.8396590119604195,0.06458915476618611,2,11,0.15384615384615385,0.8461538461538461
6668,13,8.218926969879668,8.67564804442313,0.4567210745434629,0.035132390349497146,2,11,0.15384615384615385,0.8461538461538461
7639,13,4.638285008233668,7.4663936305792316,2.828108622345564,0.2175468171035049,3,10,0.23076923076923078,0.7692307692307693
3772,13,6.089559648186251,6.326788389357351,0.2372287411711005,0.01824836470546927,4,9,0.3076923076923077,0.6923076923076923
5469,13,8.355230744607965,8.271630720240614,0.08360002436735137,0.0064307711051808745,5,8,0.38461538461538464,0.6153846153846154
5186,13,5.5237892732481715,5.955240827260305,0.4314515540121331,0.03318858107785639,8,5,0.6153846153846154,0.38461538461538464
7037,13,6.68345132608182,6.5072403563890235,0.17621096969279648,0.01355468997636896,2,11,0.15384615384615385,0.8461538461538461
3524,13,5.8126971462675465,4.55562479086924,1.2570723553983063,0.09669787349217741,7,6,0.5384615384615384,0.46153846153846156
1522,13,5.552088165845953,4.9976591309319645,0.5544290349139889,0.04264838730107607,2,11,0.15384615384615385,0.8461538461538461
6591,13,5.510424981056894,6.548587567469002,1.038162586412108,0.07985866049323907,4,9,0.3076923076923077,0.6923076923076923
4478,13,7.6346450883399,8.364396088313708,0.7297509999738079,0.05613469230567753,4,9,0.3076923076923077,0.6923076923076923
6992,13,6.447923714336568,6.255665877667044,0.19225783666952356,0.01478906435919412,4,9,0.3076923076923077,0.6923076923076923
3020,13,6.72490503654617,6.086443806107942,0.638461230438228,0.049112402341402156,7,6,0.5384615384615384,0.46153846153846156
6582,13,8.44516346077942,6.980674168477822,1.4644892923015984,0.11265302248473834,5,8,0.38461538461538464,0.6153846153846154
1751,13,8.257439094377608,5.869828225001266,2.387610869376342,0.1836623745674109,3,10,0.23076923076923078,0.7692307692307693
10061,13,7.217937955944122,6.254870181083083,0.963067774861039,0.07408213652777224,6,7,0.46153846153846156,0.5384615384615384
1436,13,5.620042934373693,7.899022695416901,2.2789797610432085,0.1753061354648622,5,8,0.38461538461538464,0.6153846153846154
9068,13,5.29558360170041,7.472838697384773,2.1772550956843633,0.16748116120648948,2,11,0.15384615384615385,0.8461538461538461
18,13,7.1357646399092305,5.8803677982810845,1.255396841628146,0.09656898781754969,4,9,0.3076923076923077,0.6923076923076923
4189,13,7.387180561482697,6.176619585894672,1.2105609755880247,0.09312007504523266,3,10,0.23076923076923078,0.7692307692307693
9351,13,7.745219214026333,8.202853483207186,0.45763426918085237,0.0352026360908348,4,9,0.3076923076923077,0.6923076923076923
3991,13,7.766992931772977,4.791466515520998,2.975526416251979,0.2288866474039984,2,11,0.15384615384615385,0.8461538461538461
429,13,8.044362772268945,7.628666457407366,0.4156963148615791,0.03197663960473685,3,10,0.23076923076923078,0.7692307692307693
10078,13,5.761727313439233,7.0709836589269806,1.3092563454877473,0.10071202657598056,6,7,0.46153846153846156,0.5384615384615384
7228,13,6.929823389883146,6.090352614356228,0.8394707755269177,0.06457467504053213,5,8,0.38461538461538464,0.6153846153846154
9088,13,4.687906469246073,6.383995307241554,1.6960888379954806,0.13046837215349852,6,7,0.46153846153846156,0.5384615384615384
1594,13,6.196214272551466,6.636894964300929,0.44068069174946256,0.033898514749958655,6,7,0.46153846153846156,0.5384615384615384
9421,13,7.83842864179389,7.966666140964747,0.12823749917085614,0.00986442301314278,6,7,0.46153846153846156,0.5384615384615384
6784,13,6.780613344303881,7.128363288007424,0.3477499437035432,0.02674999566950332,5,8,0.38461538461538464,0.6153846153846154
7466,13,4.7569899922806,4.584012112864807,0.172977879415793,0.01330599072429177,3,10,0.23076923076923078,0.7692307692307693
4585,13,4.688273861913782,5.242339647437477,0.5540657855236955,0.04262044504028427,6,7,0.46153846153846156,0.5384615384615384
7318,13,5.430977954967997,5.879614075953679,0.4486361209856824,0.034510470845052495,6,7,0.46153846153846156,0.5384615384615384
3976,13,6.247850660505204,6.628394941150937,0.38054428064573287,0.02927263697274868,0,13,0.0,1.0
9291,13,6.154429379041127,8.170873845844925,2.016444466803798,0.1551111128310614,5,8,0.38461538461538464,0.6153846153846154
5162,13,5.043764319552082,4.15116947648893,0.8925948430631516,0.06866114177408858,6,7,0.46153846153846156,0.5384615384615384
7451,13,7.3914294908027935,7.5643767267978195,0.17294723599502593,0.013303633538078917,3,10,0.23076923076923078,0.7692307692307693
4565,13,4.561752127388011,5.645900088194103,1.0841479608060922,0.08339599698508401,8,5,0.6153846153846154,0.38461538461538464
3046,13,6.658560814759896,7.141899378051734,0.4833385632918388,0.0371798894839876,3,10,0.23076923076923078,0.7692307692307693
479,13,6.848597033458336,4.143065841559891,2.7055311918984453,0.2081177839921881,4,9,0.3076923076923077,0.6923076923076923
3949,13,5.815951208850339,7.3406931764094345,1.5247419675590956,0.11728784365839197,2,11,0.15384615384615385,0.8461538461538461
7438,13,8.046558989486787,9.42163908150026,1.375080092013473,0.10577539169334407,5,8,0.38461538461538464,0.6153846153846154
6825,13,6.87786722117592,4.891066777346837,1.9868004438290834,0.15283080337146795,4,9,0.3076923076923077,0.6923076923076923
1608,13,6.248581797882541,8.244088671141633,1.9955068732590915,0.1535005287122378,6,7,0.46153846153846156,0.5384615384615384
2483,13,4.2498717021173995,5.801853525494662,1.5519818233772629,0.11938321718286637,1,12,0.07692307692307693,0.9230769230769231
4265,13,6.4395726726051175,9.09918155115908,2.6596088785539633,0.20458529835030487,3,10,0.23076923076923078,0.7692307692307693
3961,13,6.077855721672645,5.368116512392147,0.7097392092804977,0.05459532379080752,3,10,0.23076923076923078,0.7692307692307693
7421,13,5.013504882883088,6.977203037347238,1.9636981544641499,0.15105370418955,6,7,0.46153846153846156,0.5384615384615384
7398,13,5.845991634614493,5.2694253601239165,0.5765662744905766,0.04435125188389051,6,7,0.46153846153846156,0.5384615384615384
45,13,5.8779152390984075,5.1214282433185065,0.756486995779901,0.05819130736768469,3,10,0.23076923076923078,0.7692307692307693
9232,13,7.1007204989835895,8.691256194465002,1.590535695481412,0.12234889965241631,6,7,0.46153846153846156,0.5384615384615384
3088,13,7.095724513308833,6.956184474777211,0.13954003853162256,0.010733849117817119,6,7,0.46153846153846156,0.5384615384615384
483,13,4.339411671703959,4.680670143796942,0.3412584720929823,0.026250651699460177,8,5,0.6153846153846154,0.38461538461538464
518,13,4.969045779449816,5.735319439779969,0.7662736603301532,0.05894412771770409,6,7,0.46153846153846156,0.5384615384615384
10199,13,8.339601870513928,7.190582646132802,1.1490192243811252,0.08838609418316348,5,8,0.38461538461538464,0.6153846153846154
1647,13,6.838391991303632,5.772499039768901,1.0658929515347308,0.0819917655026716,5,8,0.38461538461538464,0.6153846153846154
1649,13,7.611491942679574,8.285734366957309,0.6742424242777343,0.051864801867518025,4,9,0.3076923076923077,0.6923076923076923
3111,13,4.081459748198231,5.722900966470668,1.641441218272437,0.12626470909787976,4,9,0.3076923076923077,0.6923076923076923
365,13,8.363374696982943,8.485770279119244,0.12239558213630097,0.00941504477971546,7,6,0.5384615384615384,0.46153846153846156
454,13,6.535031159157271,8.24290084311227,1.707869683954999,0.13137459107346144,4,9,0.3076923076923077,0.6923076923076923
5416,13,6.499871706281618,7.667769117745053,1.1678974114634348,0.08983826242026421,7,6,0.5384615384615384,0.46153846153846156
9426,13,5.0276893020946005,8.432124762344719,3.4044354602501183,0.26187965078847064,3,10,0.23076923076923078,0.7692307692307693
7599,13,6.723625945139472,7.103822285919826,0.3801963407803539,0.02924587236771953,4,9,0.3076923076923077,0.6923076923076923
3826,13,6.262749031189919,6.737122929874575,0.4743738986846555,0.036490299898819654,3,10,0.23076923076923078,0.7692307692307693
6729,13,4.548350338160079,6.537100571671685,1.988750233511606,0.15298078719320046,3,10,0.23076923076923078,0.7692307692307693
9498,13,6.020399389965877,6.565557264737974,0.5451578747720971,0.04193522113631516,6,7,0.46153846153846156,0.5384615384615384
75,13,7.932426706535184,7.932412368065824,1.4338469359387318e-05,1.1029591814913322e-06,5,8,0.38461538461538464,0.6153846153846154
1667,13,7.156410944839875,7.045061049392745,0.11134989544713036,0.008565376572856182,7,6,0.5384615384615384,0.46153846153846156
545,13,6.908211272929155,7.628990236080377,0.720778963151222,0.05544453562701708,5,8,0.38461538461538464,0.6153846153846154
4450,13,5.10355265439713,4.224583600758254,0.8789690536388761,0.0676130041260674,4,9,0.3076923076923077,0.6923076923076923
2349,13,8.125553238436304,6.885575159428089,1.2399780790082149,0.09538292915447807,1,12,0.07692307692307693,0.9230769230769231
3946,13,7.2870556311306744,7.423475414539855,0.13641978340918026,0.010493829493013866,5,8,0.38461538461538464,0.6153846153846154
1313,13,5.129855041868691,5.145684583724501,0.015829541855810092,0.0012176570658315455,5,8,0.38461538461538464,0.6153846153846154
2468,13,6.95600913502453,8.022286802457677,1.0662776674331464,0.08202135903331896,3,10,0.23076923076923078,0.7692307692307693
1314,13,5.078773800351686,5.107477814576279,0.028704014224592456,0.0022080010941994198,4,9,0.3076923076923077,0.6923076923076923
2776,13,8.840510366286976,4.7056231778132345,4.1348871884737415,0.3180682452672109,4,9,0.3076923076923077,0.6923076923076923
3890,13,7.288095046558399,7.777050014711658,0.48895496815325856,0.03761192062717374,4,9,0.3076923076923077,0.6923076923076923
24,13,7.716782486624112,8.874392028431165,1.1576095418070533,0.08904688783131179,4,9,0.3076923076923077,0.6923076923076923
1317,13,7.405760915118753,6.785292539192895,0.6204683759258582,0.047728336609681406,6,7,0.46153846153846156,0.5384615384615384
1655,13,5.022596278200198,5.636867682694646,0.6142714044944482,0.04725164649957293,1,12,0.07692307692307693,0.9230769230769231
7502,13,6.539513423653667,5.579218029392688,0.9602953942609789,0.07386887648161376,2,11,0.15384615384615385,0.8461538461538461
5166,13,6.673117154778145,7.917699957653994,1.2445828028758488,0.0957371386827576,3,10,0.23076923076923078,0.7692307692307693
559,13,7.108265823937828,6.970886859363309,0.13737896457451892,0.010567612659578379,5,8,0.38461538461538464,0.6153846153846154
1689,13,5.186397664399769,2.479314624577483,2.7070830398222863,0.20823715690940664,5,8,0.38461538461538464,0.6153846153846154
5920,13,5.691719969067473,6.31633761603142,0.6246176469639471,0.04804751130491901,4,9,0.3076923076923077,0.6923076923076923
4155,13,6.252022101709478,4.1521982678579406,2.099823833851538,0.16152491029627214,6,7,0.46153846153846156,0.5384615384615384
6195,13,6.6433948131418425,4.737694944949392,1.9056998681924506,0.14659229755326544,4,9,0.3076923076923077,0.6923076923076923
196,13,6.709421765815113,3.9306206185340993,2.778801147281014,0.21375393440623186,6,7,0.46153846153846156,0.5384615384615384
8572,13,7.142435606669186,6.94436829177611,0.19806731489307605,0.015235947299467388,4,9,0.3076923076923077,0.6923076923076923
5980,13,6.637727056175505,8.603637315235252,1.965910259059747,0.151223866081519,2,11,0.15384615384615385,0.8461538461538461
9890,13,6.898441475084142,4.329329538757414,2.5691119363267276,0.19762399510205597,6,7,0.46153846153846156,0.5384615384615384
8696,13,7.972900380024776,7.401387193552707,0.5715131864720693,0.04396255280554379,4,9,0.3076923076923077,0.6923076923076923
8989,13,7.1176503772420165,7.36931441692239,0.25166403968037354,0.019358772283105657,5,8,0.38461538461538464,0.6153846153846154
8563,13,5.507644097010415,4.688298565429342,0.8193455315810727,0.06302657935239021,6,7,0.46153846153846156,0.5384615384615384
3654,13,6.82935112541398,6.3973686921842425,0.43198243322973706,0.033229417940749004,2,11,0.15384615384615385,0.8461538461538461
4808,13,6.127973534837411,5.171888501192787,0.9560850336446238,0.07354500258804798,3,10,0.23076923076923078,0.7692307692307693
4951,13,6.590968508813999,7.317217252830527,0.7262487440165275,0.05586528800127134,6,7,0.46153846153846156,0.5384615384615384
6193,13,6.543970402602621,6.2483214525620205,0.29564895004060077,0.02274222692620006,1,12,0.07692307692307693,0.9230769230769231
4952,13,5.891325917372034,6.729128340759809,0.8378024233877754,0.06444634026059812,6,7,0.46153846153846156,0.5384615384615384
3445,13,5.4488348284726085,7.450739091220307,2.001904262747699,0.15399263559597684,4,9,0.3076923076923077,0.6923076923076923
8722,13,5.255423854509752,7.189119371157835,1.9336955166480827,0.14874580897292944,4,9,0.3076923076923077,0.6923076923076923
3151,13,6.321979390900658,9.834848235805108,3.5128688449044496,0.2702206803772654,2,11,0.15384615384615385,0.8461538461538461
6252,13,7.4435059864383915,6.018717744045819,1.4247882423925722,0.1095990955686594,2,11,0.15384615384615385,0.8461538461538461
9899,13,6.984799109705993,7.52135987628865,0.5365607665826566,0.04127390512174282,6,7,0.46153846153846156,0.5384615384615384
8374,13,7.57226153045963,5.589727302136505,1.982534228323125,0.1525026329479327,4,9,0.3076923076923077,0.6923076923076923
2200,13,6.610188150405775,5.254810091511089,1.3553780588946855,0.10425985068420658,4,9,0.3076923076923077,0.6923076923076923
4055,13,5.862362150099782,4.0881466263363,1.7742155237634814,0.1364781172125755,3,10,0.23076923076923078,0.7692307692307693
3310,13,5.648554909703136,7.781924121948633,2.133369212245497,0.16410532401888436,4,9,0.3076923076923077,0.6923076923076923
6278,13,6.482866417843104,5.935150228294659,0.5477161895484448,0.0421320145806496,3,10,0.23076923076923078,0.7692307692307693
1894,13,7.309618074407101,7.842036770365488,0.5324186959583868,0.04095528430449129,3,10,0.23076923076923078,0.7692307692307693
8526,13,5.697763627108708,8.128159082966782,2.430395455858074,0.18695349660446722,4,9,0.3076923076923077,0.6923076923076923
1011,13,5.4613314259807515,6.715461265825489,1.2541298398447376,0.0964715261419029,6,7,0.46153846153846156,0.5384615384615384
6180,13,7.323487947150172,5.733356150486429,1.5901317966637425,0.12231783051259558,7,6,0.5384615384615384,0.46153846153846156
2968,13,6.868186341418023,8.257852239935193,1.38966589851717,0.10689737680901307,4,9,0.3076923076923077,0.6923076923076923
3301,13,4.726640536513173,6.172086965479989,1.4454464289668154,0.11118818684360118,4,9,0.3076923076923077,0.6923076923076923
265,13,6.540633769293148,7.997959750931059,1.4573259816379114,0.11210199858753164,4,9,0.3076923076923077,0.6923076923076923
